codigo_ibge,candidaturas,nome_municipio,capital,sigla_uf,feminino,masculino,prop_feminino
3132800,2,ITAMBÉ DO MATO DENTRO,0,MG,1,1,0.5
3132909,2,ITAMOGI,0,MG,0,2,0
3133006,2,ITAMONTE,0,MG,0,2,0
3133105,4,ITANHANDU,0,MG,0,4,0
3133204,2,ITANHOMI,0,MG,1,1,0.5
3133303,4,ITAOBIM,0,MG,1,3,0.25
3133402,3,ITAPAGIPE,0,MG,0,3,0
3133501,2,ITAPECERICA,0,MG,0,2,0
3133600,2,ITAPEVA,0,MG,0,2,0
3133709,3,ITATIAIUÇU,0,MG,1,2,0.3333333333333333
3133758,3,ITAÚ DE MINAS,0,MG,0,3,0
3133808,6,ITAÚNA,0,MG,1,5,0.16666666666666666
3133907,3,ITAVERAVA,0,MG,0,3,0
3134004,1,ITINGA,0,MG,0,1,0
3134103,3,ITUETA,0,MG,0,3,0
3134202,6,ITUIUTABA,0,MG,3,3,0.5
3134301,4,ITUMIRIM,0,MG,1,3,0.25
3134400,4,ITURAMA,0,MG,1,3,0.25
3134509,3,ITUTINGA,0,MG,0,3,0
3134608,4,JABOTICATUBAS,0,MG,0,4,0
3134707,2,JACINTO,0,MG,0,2,0
3134806,4,JACUÍ,0,MG,1,3,0.25
3134905,3,JACUTINGA,0,MG,0,3,0
3135001,2,JAGUARAÇU,0,MG,0,2,0
3135050,6,JAÍBA,0,MG,0,6,0
3135076,2,JAMPRUCA,0,MG,1,1,0.5
3135100,8,JANAÚBA,0,MG,0,8,0
3135209,9,JANUÁRIA,0,MG,1,8,0.1111111111111111
3135308,2,JAPARAÍBA,0,MG,0,2,0
3135357,3,JAPONVAR,0,MG,0,3,0
3135407,3,JECEABA,0,MG,0,3,0
3135456,2,JENIPAPO DE MINAS,0,MG,0,2,0
3135506,3,JEQUERI,0,MG,0,3,0
3135605,4,JEQUITAÍ,0,MG,0,4,0
3135704,4,JEQUITIBÁ,0,MG,2,2,0.5
3135803,4,JEQUITINHONHA,0,MG,0,4,0
3135902,2,JESUÂNIA,0,MG,0,2,0
3136009,2,JOAÍMA,0,MG,0,2,0
3136108,4,JOANÉSIA,0,MG,1,3,0.25
3136207,5,JOÃO MONLEVADE,0,MG,1,4,0.2
3136306,2,JOÃO PINHEIRO,0,MG,0,2,0
3136405,2,JOAQUIM FELÍCIO,0,MG,1,1,0.5
3136504,2,JORDÂNIA,0,MG,0,2,0
3136520,2,JOSÉ GONÇALVES DE MINAS,0,MG,1,1,0.5
3136553,2,JOSÉ RAYDAN,0,MG,0,2,0
3136579,2,JOSENÓPOLIS,0,MG,1,1,0.5
3136652,4,JUATUBA,0,MG,0,4,0
3136702,11,JUIZ DE FORA,0,MG,5,6,0.45454545454545453
3136801,4,JURAMENTO,0,MG,2,2,0.5
3136900,3,JURUAIA,0,MG,0,3,0
3136959,2,JUVENÍLIA,0,MG,0,2,0
3137007,3,LADAINHA,0,MG,0,3,0
3137106,5,LAGAMAR,0,MG,0,5,0
3137205,6,LAGOA DA PRATA,0,MG,1,5,0.16666666666666666
3137304,4,LAGOA DOS PATOS,0,MG,0,4,0
3137403,2,LAGOA DOURADA,0,MG,0,2,0
3137502,2,LAGOA FORMOSA,0,MG,0,2,0
3137536,2,LAGOA GRANDE,0,MG,0,2,0
3137601,6,LAGOA SANTA,0,MG,2,4,0.3333333333333333
3137700,2,LAJINHA,0,MG,0,2,0
3137809,8,LAMBARI,0,MG,1,7,0.125
3137908,2,LAMIM,0,MG,0,2,0
3138005,3,LARANJAL,0,MG,0,3,0
3138104,2,LASSANCE,0,MG,0,2,0
3138203,5,LAVRAS,0,MG,2,3,0.4
3138302,2,LEANDRO FERREIRA,0,MG,0,2,0
3138351,3,LEME DO PRADO,0,MG,1,2,0.3333333333333333
3138401,6,LEOPOLDINA,0,MG,2,4,0.3333333333333333
3138500,5,LIBERDADE,0,MG,0,5,0
3138609,4,LIMA DUARTE,0,MG,1,3,0.25
3138625,3,LIMEIRA DO OESTE,0,MG,0,3,0
3138658,3,LONTRA,0,MG,0,3,0
3138674,3,LUISBURGO,0,MG,0,3,0
3138682,3,LUISLÂNDIA,0,MG,0,3,0
3138708,3,LUMINÁRIAS,0,MG,0,3,0
3138807,3,LUZ,0,MG,0,3,0
3138906,3,MACHACALIS,0,MG,0,3,0
3139003,4,MACHADO,0,MG,2,2,0.5
3139102,4,MADRE DE DEUS DE MINAS,0,MG,0,4,0
3139201,5,MALACACHETA,0,MG,2,3,0.4
3139250,2,MAMONAS,0,MG,0,2,0
3139300,6,MANGA,0,MG,0,6,0
3139409,5,MANHUAÇU,0,MG,2,3,0.4
3139508,7,MANHUMIRIM,0,MG,0,7,0
3139607,3,MANTENA,0,MG,0,3,0
3139805,2,MAR DE ESPANHA,0,MG,0,2,0
3139706,3,MARAVILHAS,0,MG,0,3,0
3139904,5,MARIA DA FÉ,0,MG,1,4,0.2
3140001,6,MARIANA,0,MG,1,5,0.16666666666666666
3140100,2,MARILAC,0,MG,0,2,0
3140159,5,MÁRIO CAMPOS,0,MG,2,3,0.4
3140209,2,MARIPÁ DE MINAS,0,MG,0,2,0
3140308,3,MARLIÉRIA,0,MG,0,3,0
3140407,2,MARMELÓPOLIS,0,MG,0,2,0
3140506,3,MARTINHO CAMPOS,0,MG,0,3,0
3140530,2,MARTINS SOARES,0,MG,0,2,0
3140555,5,MATA VERDE,0,MG,2,3,0.4
3140605,2,MATERLÂNDIA,0,MG,0,2,0
3140704,4,MATEUS LEME,0,MG,0,4,0
3171501,3,MATHIAS LOBATO,0,MG,1,2,0.3333333333333333
3140803,5,MATIAS BARBOSA,0,MG,0,5,0
3140852,2,MATIAS CARDOSO,0,MG,0,2,0
3140902,2,MATIPÓ,0,MG,0,2,0
3141009,2,MATO VERDE,0,MG,0,2,0
3141108,5,MATOZINHOS,0,MG,1,4,0.2
3141207,2,MATUTINA,0,MG,0,2,0
3141306,2,MEDEIROS,0,MG,0,2,0
3141405,5,MEDINA,0,MG,0,5,0
3141504,3,MENDES PIMENTEL,0,MG,0,3,0
3141603,2,MERCÊS,0,MG,0,2,0
3141702,2,MESQUITA,0,MG,0,2,0
3141801,2,MINAS NOVAS,0,MG,0,2,0
3141900,3,MINDURI,0,MG,0,3,0
3142007,2,MIRABELA,0,MG,0,2,0
3142106,3,MIRADOURO,0,MG,1,2,0.3333333333333333
3142205,2,MIRAÍ,0,MG,0,2,0
3142254,3,MIRAVÂNIA,0,MG,1,2,0.3333333333333333
3142304,3,MOEDA,0,MG,0,3,0
3142403,3,MOEMA,0,MG,1,2,0.3333333333333333
3142502,1,MONJOLOS,0,MG,0,1,0
3142601,2,MONSENHOR PAULO,0,MG,1,1,0.5
3142700,4,MONTALVÂNIA,0,MG,0,4,0
3142809,3,MONTE ALEGRE DE MINAS,0,MG,0,3,0
3142908,3,MONTE AZUL,0,MG,0,3,0
3143005,3,MONTE BELO,0,MG,0,3,0
3143104,6,MONTE CARMELO,0,MG,1,5,0.16666666666666666
3143153,2,MONTE FORMOSO,0,MG,0,2,0
3143203,2,MONTE SANTO DE MINAS,0,MG,1,1,0.5
3143401,3,MONTE SIÃO,0,MG,0,3,0
3143302,8,MONTES CLAROS,0,MG,2,6,0.25
3143450,2,MONTEZUMA,0,MG,0,2,0
3143500,5,MORADA NOVA DE MINAS,0,MG,0,5,0
3143609,2,MORRO DA GARÇA,0,MG,0,2,0
3143708,2,MORRO DO PILAR,0,MG,0,2,0
3143807,2,MUNHOZ,0,MG,0,2,0
3143906,5,MURIAÉ,0,MG,0,5,0
3144003,3,MUTUM,0,MG,0,3,0
3144102,3,MUZAMBINHO,0,MG,0,3,0
3144201,3,NACIP RAYDAN,0,MG,0,3,0
3144300,8,NANUQUE,0,MG,1,7,0.125
3144359,2,NAQUE,0,MG,1,1,0.5
3144375,2,NATALÂNDIA,0,MG,0,2,0
3144409,3,NATÉRCIA,0,MG,0,3,0
3144508,4,NAZARENO,0,MG,0,4,0
3144607,4,NEPOMUCENO,0,MG,1,3,0.25
3144656,3,NINHEIRA,0,MG,0,3,0
3144672,4,NOVA BELÉM,0,MG,0,4,0
3144706,5,NOVA ERA,0,MG,1,4,0.2
3144805,7,NOVA LIMA,0,MG,0,7,0
3144904,2,NOVA MÓDICA,0,MG,0,2,0
3145000,3,NOVA PONTE,0,MG,0,3,0
3145059,4,NOVA PORTEIRINHA,0,MG,3,1,0.75
3145109,2,NOVA RESENDE,0,MG,0,2,0
3145208,4,NOVA SERRANA,0,MG,0,4,0
3136603,1,NOVA UNIÃO,0,MG,0,1,0
3145307,5,NOVO CRUZEIRO,0,MG,1,4,0.2
3145356,2,NOVO ORIENTE DE MINAS,0,MG,0,2,0
3145372,2,NOVORIZONTE,0,MG,0,2,0
3145406,2,OLARIA,0,MG,0,2,0
3145455,2,OLHOS D'ÁGUA,0,MG,0,2,0
3145505,2,OLÍMPIO NORONHA,0,MG,0,2,0
3145604,4,OLIVEIRA,0,MG,2,2,0.5
3145703,2,OLIVEIRA FORTES,0,MG,0,2,0
3145802,2,ONÇA DE PITANGUI,0,MG,1,1,0.5
3145851,2,ORATÓRIOS,0,MG,0,2,0
3145877,3,ORIZÂNIA,0,MG,0,3,0
3145901,5,OURO BRANCO,0,MG,0,5,0
3146008,5,OURO FINO,0,MG,0,5,0
3146107,6,OURO PRETO,0,MG,1,5,0.16666666666666666
3146206,4,OURO VERDE DE MINAS,0,MG,0,4,0
3146255,2,PADRE CARVALHO,0,MG,1,1,0.5
3146305,4,PADRE PARAÍSO,0,MG,1,3,0.25
3146552,3,PAI PEDRO,0,MG,0,3,0
3146404,2,PAINEIRAS,0,MG,0,2,0
3146503,3,PAINS,0,MG,0,3,0
3146602,2,PAIVA,0,MG,1,1,0.5
3146701,2,PALMA,0,MG,0,2,0
3146750,3,PALMÓPOLIS,0,MG,0,3,0
3146909,2,PAPAGAIOS,0,MG,0,2,0
3147105,7,PARÁ DE MINAS,0,MG,0,7,0
3147006,8,PARACATU,0,MG,3,5,0.375
3147204,4,PARAGUAÇU,0,MG,0,4,0
3147303,4,PARAISÓPOLIS,0,MG,1,3,0.25
3147402,2,PARAOPEBA,0,MG,0,2,0
3147600,3,PASSA QUATRO,0,MG,0,3,0
3147709,3,PASSA TEMPO,0,MG,0,3,0
3147808,2,PASSA VINTE,0,MG,1,1,0.5
3147501,2,PASSABÉM,0,MG,0,2,0
3147907,7,PASSOS,0,MG,0,7,0
3147956,3,PATIS,0,MG,0,3,0
3148004,8,PATOS DE MINAS,0,MG,2,6,0.25
3148103,3,PATROCÍNIO,0,MG,0,3,0
3148202,2,PATROCÍNIO DO MURIAÉ,0,MG,0,2,0
3148301,3,PAULA CÂNDIDO,0,MG,0,3,0
3148400,2,PAULISTAS,0,MG,0,2,0
3148509,2,PAVÃO,0,MG,1,1,0.5
3148608,2,PEÇANHA,0,MG,0,2,0
3148707,2,PEDRA AZUL,0,MG,0,2,0
3148756,2,PEDRA BONITA,0,MG,0,2,0
3148806,2,PEDRA DO ANTA,0,MG,1,1,0.5
3148905,3,PEDRA DO INDAIÁ,0,MG,0,3,0
3149002,2,PEDRA DOURADA,0,MG,0,2,0
3149101,4,PEDRALVA,0,MG,0,4,0
3149150,3,PEDRAS DE MARIA DA CRUZ,0,MG,0,3,0
3149200,2,PEDRINÓPOLIS,0,MG,0,2,0
3149309,7,PEDRO LEOPOLDO,0,MG,1,6,0.14285714285714285
3149408,2,PEDRO TEIXEIRA,0,MG,0,2,0
3149507,2,PEQUERI,0,MG,0,2,0
3149606,2,PEQUI,0,MG,0,2,0
3149705,2,PERDIGÃO,0,MG,1,1,0.5
3149804,5,PERDIZES,0,MG,1,4,0.2
3149903,2,PERDÕES,0,MG,0,2,0
3149952,2,PERIQUITO,0,MG,0,2,0
3150000,3,PESCADOR,0,MG,0,3,0
3150109,2,PIAU,0,MG,0,2,0
3150158,4,PIEDADE DE CARATINGA,0,MG,1,3,0.25
3150208,2,PIEDADE DE PONTE NOVA,0,MG,0,2,0
3150307,2,PIEDADE DO RIO GRANDE,0,MG,0,2,0
3150406,6,PIEDADE DOS GERAIS,0,MG,0,6,0
3150505,3,PIMENTA,0,MG,1,2,0.3333333333333333
3150539,3,PINGO D'ÁGUA,0,MG,0,3,0
3150570,1,PINTÓPOLIS,0,MG,0,1,0
3150604,2,PIRACEMA,0,MG,0,2,0
3150703,2,PIRAJUBA,0,MG,0,2,0
3150802,2,PIRANGA,0,MG,0,2,0
3150901,1,PIRANGUÇU,0,MG,0,1,0
3151008,3,PIRANGUINHO,0,MG,1,2,0.3333333333333333
3151107,6,PIRAPETINGA,0,MG,1,5,0.16666666666666666
3151206,7,PIRAPORA,0,MG,2,5,0.2857142857142857
3151305,2,PIRAÚBA,0,MG,0,2,0
3151404,4,PITANGUI,0,MG,1,3,0.25
3151503,4,PIUMHI,0,MG,0,4,0
3151602,3,PLANURA,0,MG,0,3,0
3151701,4,POÇO FUNDO,0,MG,0,4,0
3151800,9,POÇOS DE CALDAS,0,MG,1,8,0.1111111111111111
3151909,2,POCRANE,0,MG,0,2,0
3152006,2,POMPÉU,0,MG,0,2,0
3152105,6,PONTE NOVA,0,MG,0,6,0
3152131,2,PONTO CHIQUE,0,MG,0,2,0
3152170,2,PONTO DOS VOLANTES,0,MG,0,2,0
3152204,5,PORTEIRINHA,0,MG,0,5,0
3152303,2,PORTO FIRME,0,MG,0,2,0
3152402,5,POTÉ,0,MG,0,5,0
3152501,7,POUSO ALEGRE,0,MG,0,7,0
3152600,4,POUSO ALTO,0,MG,0,4,0
3152709,2,PRADOS,0,MG,0,2,0
3152808,2,PRATA,0,MG,0,2,0
3152907,2,PRATÁPOLIS,0,MG,1,1,0.5
3153004,2,PRATINHA,0,MG,0,2,0
3153103,2,PRESIDENTE BERNARDES,0,MG,0,2,0
3153202,1,PRESIDENTE JUSCELINO,0,MG,0,1,0
3153301,2,PRESIDENTE KUBITSCHEK,0,MG,0,2,0
3153400,2,PRESIDENTE OLEGÁRIO,0,MG,0,2,0
3153608,3,PRUDENTE DE MORAIS,0,MG,0,3,0
3153707,2,QUARTEL GERAL,0,MG,0,2,0
3153806,2,QUELUZITO,0,MG,0,2,0
3153905,3,RAPOSOS,0,MG,0,3,0
3154002,4,RAUL SOARES,0,MG,0,4,0
3154101,3,RECREIO,0,MG,0,3,0
3154150,5,REDUTO,0,MG,0,5,0
3154200,3,RESENDE COSTA,0,MG,0,3,0
3154309,2,RESPLENDOR,0,MG,1,1,0.5
3154408,6,RESSAQUINHA,0,MG,0,6,0
3154457,2,RIACHINHO,0,MG,0,2,0
3154507,2,RIACHO DOS MACHADOS,0,MG,0,2,0
3154606,9,RIBEIRÃO DAS NEVES,0,MG,1,8,0.1111111111111111
3154705,2,RIBEIRÃO VERMELHO,0,MG,1,1,0.5
3154804,6,RIO ACIMA,0,MG,1,5,0.16666666666666666
3154903,2,RIO CASCA,0,MG,0,2,0
3155108,2,RIO DO PRADO,0,MG,0,2,0
3155009,3,RIO DOCE,0,MG,0,3,0
3155207,2,RIO ESPERA,0,MG,0,2,0
3155306,2,RIO MANSO,0,MG,0,2,0
3155405,3,RIO NOVO,0,MG,0,3,0
3155504,2,RIO PARANAÍBA,0,MG,0,2,0
3155603,5,RIO PARDO DE MINAS,0,MG,0,5,0
3155702,3,RIO PIRACICABA,0,MG,0,3,0
3155801,2,RIO POMBA,0,MG,0,2,0
3155900,3,RIO PRETO,0,MG,0,3,0
3156007,4,RIO VERMELHO,0,MG,0,4,0
3156106,3,RITÁPOLIS,0,MG,0,3,0
3156205,2,ROCHEDO DE MINAS,0,MG,0,2,0
3156304,3,RODEIRO,0,MG,1,2,0.3333333333333333
3156403,2,ROMARIA,0,MG,0,2,0
3156452,3,ROSÁRIO DA LIMEIRA,0,MG,0,3,0
3156502,4,RUBELITA,0,MG,0,4,0
3156601,2,RUBIM,0,MG,0,2,0
3156700,4,SABARÁ,0,MG,1,3,0.25
3156809,5,SABINÓPOLIS,0,MG,1,4,0.2
3156908,5,SACRAMENTO,0,MG,3,2,0.6
3157005,3,SALINAS,0,MG,0,3,0
3157104,2,SALTO DA DIVISA,0,MG,0,2,0
3157203,4,SANTA BÁRBARA,0,MG,0,4,0
3157252,2,SANTA BÁRBARA DO LESTE,0,MG,1,1,0.5
3157278,2,SANTA BÁRBARA DO MONTE VERDE,0,MG,0,2,0
3157302,3,SANTA BÁRBARA DO TUGÚRIO,0,MG,0,3,0
3157336,3,SANTA CRUZ DE MINAS,0,MG,0,3,0
3157377,2,SANTA CRUZ DE SALINAS,0,MG,1,1,0.5
3157401,4,SANTA CRUZ DO ESCALVADO,0,MG,1,3,0.25
3157500,3,SANTA EFIGÊNIA DE MINAS,0,MG,0,3,0
3157609,2,SANTA FÉ DE MINAS,0,MG,0,2,0
3157658,3,SANTA HELENA DE MINAS,0,MG,1,2,0.3333333333333333
3157708,2,SANTA JULIANA,0,MG,0,2,0
3157807,11,SANTA LUZIA,0,MG,1,10,0.09090909090909091
3157906,3,SANTA MARGARIDA,0,MG,1,2,0.3333333333333333
3158003,3,SANTA MARIA DE ITABIRA,0,MG,0,3,0
3158102,4,SANTA MARIA DO SALTO,0,MG,0,4,0
3158201,3,SANTA MARIA DO SUAÇUÍ,0,MG,0,3,0
3159209,2,SANTA RITA DE CALDAS,0,MG,0,2,0
3159407,2,SANTA RITA DE IBITIPOCA,0,MG,0,2,0
3159308,2,SANTA RITA DE JACUTINGA,0,MG,0,2,0
3159357,4,SANTA RITA DE MINAS,0,MG,0,4,0
3159506,2,SANTA RITA DO ITUETO,0,MG,0,2,0
3159605,5,SANTA RITA DO SAPUCAÍ,0,MG,0,5,0
3159704,2,SANTA ROSA DA SERRA,0,MG,0,2,0
3159803,3,SANTA VITÓRIA,0,MG,1,2,0.3333333333333333
3158300,3,SANTANA DA VARGEM,0,MG,0,3,0
3158409,2,SANTANA DE CATAGUASES,0,MG,0,2,0
3158508,2,SANTANA DE PIRAPAMA,0,MG,0,2,0
3158607,2,SANTANA DO DESERTO,0,MG,0,2,0
3158706,1,SANTANA DO GARAMBÉU,0,MG,0,1,0
3158805,2,SANTANA DO JACARÉ,0,MG,0,2,0
3158904,3,SANTANA DO MANHUAÇU,0,MG,0,3,0
3158953,5,SANTANA DO PARAÍSO,0,MG,2,3,0.4
3159001,3,SANTANA DO RIACHO,0,MG,0,3,0
3159100,2,SANTANA DOS MONTES,0,MG,0,2,0
3159902,4,SANTO ANTÔNIO DO AMPARO,0,MG,0,4,0
3160009,2,SANTO ANTÔNIO DO AVENTUREIRO,0,MG,0,2,0
3160108,4,SANTO ANTÔNIO DO GRAMA,0,MG,0,4,0
3160207,2,SANTO ANTÔNIO DO ITAMBÉ,0,MG,0,2,0
3160306,2,SANTO ANTÔNIO DO JACINTO,0,MG,1,1,0.5
3160405,2,SANTO ANTÔNIO DO MONTE,0,MG,0,2,0
3160454,2,SANTO ANTÔNIO DO RETIRO,0,MG,0,2,0
3160504,2,SANTO ANTÔNIO DO RIO ABAIXO,0,MG,0,2,0
3160603,4,SANTO HIPÓLITO,0,MG,0,4,0
3160702,7,SANTOS DUMONT,0,MG,1,6,0.14285714285714285
3160801,3,SÃO BENTO ABADE,0,MG,1,2,0.3333333333333333
3160900,4,SÃO BRÁS DO SUAÇUÍ,0,MG,0,4,0
3160959,3,SÃO DOMINGOS DAS DORES,0,MG,1,2,0.3333333333333333
3161007,4,SÃO DOMINGOS DO PRATA,0,MG,0,4,0
3161056,3,SÃO FÉLIX DE MINAS,0,MG,0,3,0
3161106,7,SÃO FRANCISCO,0,MG,1,6,0.14285714285714285
3161205,3,SÃO FRANCISCO DE PAULA,0,MG,0,3,0
3161304,2,SÃO FRANCISCO DE SALES,0,MG,0,2,0
3161403,2,SÃO FRANCISCO DO GLÓRIA,0,MG,0,2,0
3161502,2,SÃO GERALDO,0,MG,0,2,0
3161601,3,SÃO GERALDO DA PIEDADE,0,MG,1,2,0.3333333333333333
3161650,2,SÃO GERALDO DO BAIXIO,0,MG,0,2,0
3161700,2,SÃO GONÇALO DO ABAETÉ,0,MG,0,2,0
3161809,3,SÃO GONÇALO DO PARÁ,0,MG,0,3,0
3161908,3,SÃO GONÇALO DO RIO ABAIXO,0,MG,1,2,0.3333333333333333
3125507,3,SÃO GONÇALO DO RIO PRETO,0,MG,0,3,0
3162005,4,SÃO GONÇALO DO SAPUCAÍ,0,MG,0,4,0
3162104,4,SÃO GOTARDO,0,MG,1,3,0.25
3162203,3,SÃO JOÃO BATISTA DO GLÓRIA,0,MG,0,3,0
3162252,2,SÃO JOÃO DA LAGOA,0,MG,0,2,0
3162302,2,SÃO JOÃO DA MATA,0,MG,1,1,0.5
3162401,4,SÃO JOÃO DA PONTE,0,MG,0,4,0
3162450,3,SÃO JOÃO DAS MISSÕES,0,MG,0,3,0
3162500,7,SÃO JOÃO DEL REI,0,MG,2,5,0.2857142857142857
3162559,2,SÃO JOÃO DO MANHUAÇU,0,MG,1,1,0.5
3162575,2,SÃO JOÃO DO MANTENINHA,0,MG,1,1,0.5
3162609,2,SÃO JOÃO DO ORIENTE,0,MG,1,1,0.5
3162658,4,SÃO JOÃO DO PACUÍ,0,MG,0,4,0
3162708,3,SÃO JOÃO DO PARAÍSO,0,MG,2,1,0.6666666666666666
3162807,3,SÃO JOÃO EVANGELISTA,0,MG,0,3,0
3162906,2,SÃO JOÃO NEPOMUCENO,0,MG,0,2,0
3162922,3,SÃO JOAQUIM DE BICAS,0,MG,0,3,0
3162948,3,SÃO JOSÉ DA BARRA,0,MG,0,3,0
3162955,4,SÃO JOSÉ DA LAPA,0,MG,0,4,0
3163003,3,SÃO JOSÉ DA SAFIRA,0,MG,0,3,0
3163102,3,SÃO JOSÉ DA VARGINHA,0,MG,0,3,0
3163201,4,SÃO JOSÉ DO ALEGRE,0,MG,0,4,0
3163300,2,SÃO JOSÉ DO DIVINO,0,MG,0,2,0
3163409,3,SÃO JOSÉ DO GOIABAL,0,MG,0,3,0
3163508,2,SÃO JOSÉ DO JACURI,0,MG,0,2,0
3163607,2,SÃO JOSÉ DO MANTIMENTO,0,MG,0,2,0
3163706,5,SÃO LOURENÇO,0,MG,2,3,0.4
3163805,2,SÃO MIGUEL DO ANTA,0,MG,0,2,0
3163904,2,SÃO PEDRO DA UNIÃO,0,MG,0,2,0
3164100,3,SÃO PEDRO DO SUAÇUÍ,0,MG,0,3,0
3164001,3,SÃO PEDRO DOS FERROS,0,MG,0,3,0
3164209,3,SÃO ROMÃO,0,MG,0,3,0
3164308,2,SÃO ROQUE DE MINAS,0,MG,0,2,0
3164407,2,SÃO SEBASTIÃO DA BELA VISTA,0,MG,0,2,0
3164431,2,SÃO SEBASTIÃO DA VARGEM ALEGRE,0,MG,0,2,0
3164472,3,SÃO SEBASTIÃO DO ANTA,0,MG,0,3,0
3164506,2,SÃO SEBASTIÃO DO MARANHÃO,0,MG,1,1,0.5
3164605,3,SÃO SEBASTIÃO DO OESTE,0,MG,1,2,0.3333333333333333
3164704,6,SÃO SEBASTIÃO DO PARAÍSO,0,MG,0,6,0
3164803,2,SÃO SEBASTIÃO DO RIO PRETO,0,MG,0,2,0
3164902,2,SÃO SEBASTIÃO DO RIO VERDE,0,MG,0,2,0
3165206,3,SÃO THOMÉ DAS LETRAS,0,MG,0,3,0
3165008,2,SÃO TIAGO,0,MG,0,2,0
3165107,2,SÃO TOMÁS DE AQUINO,0,MG,0,2,0
3165305,3,SÃO VICENTE DE MINAS,0,MG,0,3,0
3165404,2,SAPUCAÍ-MIRIM,0,MG,0,2,0
3165503,2,SARDOÁ,0,MG,1,1,0.5
3165537,4,SARZEDO,0,MG,0,4,0
3165560,2,SEM PEIXE,0,MG,0,2,0
3165578,2,SENADOR AMARAL,0,MG,0,2,0
3165602,2,SENADOR CORTES,0,MG,0,2,0
3165701,3,SENADOR FIRMINO,0,MG,0,3,0
3165800,2,SENADOR JOSÉ BENTO,0,MG,0,2,0
3165909,2,SENADOR MODESTINO GONÇALVES,0,MG,0,2,0
3166006,2,SENHORA DE OLIVEIRA,0,MG,0,2,0
3166105,3,SENHORA DO PORTO,0,MG,0,3,0
3166204,2,SENHORA DOS REMÉDIOS,0,MG,0,2,0
3166303,3,SERICITA,0,MG,0,3,0
3166402,2,SERITINGA,0,MG,0,2,0
3166501,2,SERRA AZUL DE MINAS,0,MG,0,2,0
3166600,2,SERRA DA SAUDADE,0,MG,0,2,0
3166808,2,SERRA DO SALITRE,0,MG,0,2,0
3166709,2,SERRA DOS AIMORÉS,0,MG,0,2,0
3166907,3,SERRANIA,0,MG,1,2,0.3333333333333333
3166956,2,SERRANÓPOLIS DE MINAS,0,MG,0,2,0
3167004,3,SERRANOS,0,MG,0,3,0
3167103,3,SERRO,0,MG,1,2,0.3333333333333333
3167202,7,SETE LAGOAS,0,MG,0,7,0
3165552,2,SETUBINHA,0,MG,0,2,0
3167301,2,SILVEIRÂNIA,0,MG,0,2,0
3167400,4,SILVIANÓPOLIS,0,MG,1,3,0.25
3167509,4,SIMÃO PEREIRA,0,MG,0,4,0
3167608,3,SIMONÉSIA,0,MG,2,1,0.6666666666666666
3167707,4,SOBRÁLIA,0,MG,0,4,0
3167806,3,SOLEDADE DE MINAS,0,MG,0,3,0
3167905,2,TABULEIRO,0,MG,1,1,0.5
3168002,4,TAIOBEIRAS,0,MG,0,4,0
3168051,3,TAPARUBA,0,MG,0,3,0
3168101,5,TAPIRA,0,MG,2,3,0.4
3168200,2,TAPIRAÍ,0,MG,0,2,0
3168309,3,TAQUARAÇU DE MINAS,0,MG,0,3,0
3168408,2,TARUMIRIM,0,MG,0,2,0
3168507,2,TEIXEIRAS,0,MG,0,2,0
3168606,6,TEÓFILO OTONI,0,MG,0,6,0
3168705,4,TIMÓTEO,0,MG,1,3,0.25
3168804,3,TIRADENTES,0,MG,0,3,0
3168903,2,TIROS,0,MG,0,2,0
3169000,5,TOCANTINS,0,MG,0,5,0
3169059,2,TOCOS DO MOJI,0,MG,0,2,0
3169109,2,TOLEDO,0,MG,0,2,0
3169208,3,TOMBOS,0,MG,0,3,0
3169307,7,TRÊS CORAÇÕES,0,MG,0,7,0
3169356,2,TRÊS MARIAS,0,MG,0,2,0
3169406,2,TRÊS PONTAS,0,MG,0,2,0
3169505,2,TUMIRITINGA,0,MG,0,2,0
3169604,4,TUPACIGUARA,0,MG,0,4,0
3169703,4,TURMALINA,0,MG,0,4,0
3169802,2,TURVOLÂNDIA,0,MG,0,2,0
3169901,8,UBÁ,0,MG,0,8,0
3170008,2,UBAÍ,0,MG,0,2,0
3170057,6,UBAPORANGA,0,MG,0,6,0
3170107,11,UBERABA,0,MG,4,7,0.36363636363636365
3170206,11,UBERLÂNDIA,0,MG,0,11,0
3170305,1,UMBURATIBA,0,MG,0,1,0
3170404,3,UNAÍ,0,MG,0,3,0
3170438,2,UNIÃO DE MINAS,0,MG,0,2,0
3170479,3,URUANA DE MINAS,0,MG,1,2,0.3333333333333333
3170503,2,URUCÂNIA,0,MG,0,2,0
3170529,6,URUCUIA,0,MG,1,5,0.16666666666666666
3170578,3,VARGEM ALEGRE,0,MG,1,2,0.3333333333333333
3170602,2,VARGEM BONITA,0,MG,0,2,0
3170651,3,VARGEM GRANDE DO RIO PARDO,0,MG,0,3,0
3170701,7,VARGINHA,0,MG,1,6,0.14285714285714285
3170750,3,VARJÃO DE MINAS,0,MG,0,3,0
3170800,4,VÁRZEA DA PALMA,0,MG,0,4,0
3170909,4,VARZELÂNDIA,0,MG,1,3,0.25
3171006,2,VAZANTE,0,MG,0,2,0
3171030,4,VERDELÂNDIA,0,MG,1,3,0.25
3171071,2,VEREDINHA,0,MG,0,2,0
3171105,2,VERÍSSIMO,0,MG,1,1,0.5
