sigla_uf,nome_municipio,codigo_ibge,candidaturas,nao_brancos,brancos
MG,INIMUTABA,3131109,2,1,0
MG,IPABA,3131158,2,0,1
MG,IPANEMA,3131208,4,0.5,0.5
MG,IPATINGA,3131307,9,0.6666666666666666,0.33333333333333337
MG,IPIAÇU,3131406,3,0.3333333333333333,0.6666666666666667
MG,IPUIÚNA,3131505,2,0,1
MG,IRAÍ DE MINAS,3131604,2,0,1
MG,ITABIRA,3131703,6,0.3333333333333333,0.6666666666666667
MG,ITABIRINHA,3131802,2,0,1
MG,ITABIRITO,3131901,4,0.25,0.75
MG,ITACAMBIRA,3132008,3,0.6666666666666666,0.33333333333333337
MG,ITACARAMBI,3132107,4,0.5,0.5
MG,ITAGUARA,3132206,2,0,1
MG,ITAIPÉ,3132305,3,1,0
MG,ITAJUBÁ,3132404,6,0.16666666666666666,0.8333333333333334
MG,ITAMARANDIBA,3132503,3,0.6666666666666666,0.33333333333333337
MG,ITAMARATI DE MINAS,3132602,2,0,1
MG,ITAMBACURI,3132701,5,0.6,0.4
MG,ITAMBÉ DO MATO DENTRO,3132800,2,0.5,0.5
MG,ITAMOGI,3132909,2,0,1
MG,ITAMONTE,3133006,2,0,1
MG,ITANHANDU,3133105,4,0,1
MG,ITANHOMI,3133204,2,0.5,0.5
MG,ITAOBIM,3133303,4,0.5,0.5
MG,ITAPAGIPE,3133402,3,0,1
MG,ITAPECERICA,3133501,2,0,1
MG,ITAPEVA,3133600,2,0,1
MG,ITATIAIUÇU,3133709,3,0.6666666666666666,0.33333333333333337
MG,ITAÚ DE MINAS,3133758,3,0,1
MG,ITAÚNA,3133808,6,0,1
MG,ITAVERAVA,3133907,3,0.6666666666666666,0.33333333333333337
MG,ITINGA,3134004,1,1,0
MG,ITUETA,3134103,3,0,1
MG,ITUIUTABA,3134202,6,0.16666666666666666,0.8333333333333334
MG,ITUMIRIM,3134301,4,0.5,0.5
MG,ITURAMA,3134400,4,0,1
MG,ITUTINGA,3134509,3,0,1
MG,JABOTICATUBAS,3134608,4,0.25,0.75
MG,JACINTO,3134707,2,0.5,0.5
MG,JACUÍ,3134806,4,0,1
MG,JACUTINGA,3134905,3,0,1
MG,JAGUARAÇU,3135001,2,0,1
MG,JAÍBA,3135050,6,1,0
MG,JAMPRUCA,3135076,2,0,1
MG,JANAÚBA,3135100,8,0.625,0.375
MG,JANUÁRIA,3135209,9,0.5555555555555556,0.4444444444444444
MG,JAPARAÍBA,3135308,2,0.5,0.5
MG,JAPONVAR,3135357,3,1,0
MG,JECEABA,3135407,3,0.3333333333333333,0.6666666666666667
MG,JENIPAPO DE MINAS,3135456,2,0.5,0.5
MG,JEQUERI,3135506,3,0.6666666666666666,0.33333333333333337
MG,JEQUITAÍ,3135605,4,0.5,0.5
MG,JEQUITIBÁ,3135704,4,0.75,0.25
MG,JEQUITINHONHA,3135803,4,0.75,0.25
MG,JESUÂNIA,3135902,2,0,1
MG,JOAÍMA,3136009,2,1,0
MG,JOANÉSIA,3136108,4,0.5,0.5
MG,JOÃO MONLEVADE,3136207,5,0.4,0.6
MG,JOÃO PINHEIRO,3136306,2,0.5,0.5
MG,JOAQUIM FELÍCIO,3136405,2,1,0
MG,JORDÂNIA,3136504,2,0.5,0.5
MG,JOSÉ GONÇALVES DE MINAS,3136520,2,1,0
MG,JOSÉ RAYDAN,3136553,2,0,1
MG,JOSENÓPOLIS,3136579,2,1,0
MG,JUATUBA,3136652,4,0.25,0.75
MG,JUIZ DE FORA,3136702,11,0.2727272727272727,0.7272727272727273
MG,JURAMENTO,3136801,4,1,0
MG,JURUAIA,3136900,3,0,1
MG,JUVENÍLIA,3136959,2,0.5,0.5
MG,LADAINHA,3137007,3,0.3333333333333333,0.6666666666666667
MG,LAGAMAR,3137106,5,0,1
MG,LAGOA DA PRATA,3137205,6,0.3333333333333333,0.6666666666666667
MG,LAGOA DOS PATOS,3137304,4,0.75,0.25
MG,LAGOA DOURADA,3137403,2,0,1
MG,LAGOA FORMOSA,3137502,2,0,1
MG,LAGOA GRANDE,3137536,2,0,1
MG,LAGOA SANTA,3137601,6,0.6666666666666666,0.33333333333333337
MG,LAJINHA,3137700,2,0,1
MG,LAMBARI,3137809,8,0.5,0.5
MG,LAMIM,3137908,2,0.5,0.5
MG,LARANJAL,3138005,3,0,1
MG,LASSANCE,3138104,2,1,0
MG,LAVRAS,3138203,5,0,1
MG,LEANDRO FERREIRA,3138302,2,0,1
MG,LEME DO PRADO,3138351,3,0.3333333333333333,0.6666666666666667
MG,LEOPOLDINA,3138401,6,0.16666666666666666,0.8333333333333334
MG,LIBERDADE,3138500,5,0,1
MG,LIMA DUARTE,3138609,4,0,1
MG,LIMEIRA DO OESTE,3138625,3,0.6666666666666666,0.33333333333333337
MG,LONTRA,3138658,3,0.3333333333333333,0.6666666666666667
MG,LUISBURGO,3138674,3,0,1
MG,LUISLÂNDIA,3138682,3,1,0
MG,LUMINÁRIAS,3138708,3,0.3333333333333333,0.6666666666666667
MG,LUZ,3138807,3,0.3333333333333333,0.6666666666666667
MG,MACHACALIS,3138906,3,0.6666666666666666,0.33333333333333337
MG,MACHADO,3139003,4,0.25,0.75
MG,MADRE DE DEUS DE MINAS,3139102,4,0,1
MG,MALACACHETA,3139201,5,0.2,0.8
MG,MAMONAS,3139250,2,1,0
MG,MANGA,3139300,6,0.6666666666666666,0.33333333333333337
MG,MANHUAÇU,3139409,5,0,1
MG,MANHUMIRIM,3139508,7,0.5714285714285714,0.4285714285714286
MG,MANTENA,3139607,3,0,1
MG,MAR DE ESPANHA,3139805,2,0.5,0.5
MG,MARAVILHAS,3139706,3,0.3333333333333333,0.6666666666666667
MG,MARIA DA FÉ,3139904,5,0.2,0.8
MG,MARIANA,3140001,6,0.16666666666666666,0.8333333333333334
MG,MARILAC,3140100,2,0,1
MG,MÁRIO CAMPOS,3140159,5,0.4,0.6
MG,MARIPÁ DE MINAS,3140209,2,0,1
MG,MARLIÉRIA,3140308,3,0.3333333333333333,0.6666666666666667
MG,MARMELÓPOLIS,3140407,2,0.5,0.5
MG,MARTINHO CAMPOS,3140506,3,0.3333333333333333,0.6666666666666667
MG,MARTINS SOARES,3140530,2,0.5,0.5
MG,MATA VERDE,3140555,5,0.8,0.19999999999999996
MG,MATERLÂNDIA,3140605,2,0.5,0.5
MG,MATEUS LEME,3140704,4,0.25,0.75
MG,MATHIAS LOBATO,3171501,3,0.6666666666666666,0.33333333333333337
MG,MATIAS BARBOSA,3140803,5,0.2,0.8
MG,MATIAS CARDOSO,3140852,2,1,0
MG,MATIPÓ,3140902,2,0,1
MG,MATO VERDE,3141009,2,0.5,0.5
MG,MATOZINHOS,3141108,5,0.6,0.4
MG,MATUTINA,3141207,2,0.5,0.5
MG,MEDEIROS,3141306,2,0,1
MG,MEDINA,3141405,5,0.4,0.6
MG,MENDES PIMENTEL,3141504,3,1,0
MG,MERCÊS,3141603,2,0,1
MG,MESQUITA,3141702,2,0.5,0.5
MG,MINAS NOVAS,3141801,2,0.5,0.5
MG,MINDURI,3141900,3,0,1
MG,MIRABELA,3142007,2,0.5,0.5
MG,MIRADOURO,3142106,3,0.3333333333333333,0.6666666666666667
MG,MIRAÍ,3142205,2,0.5,0.5
MG,MIRAVÂNIA,3142254,3,0.3333333333333333,0.6666666666666667
MG,MOEDA,3142304,3,0.3333333333333333,0.6666666666666667
MG,MOEMA,3142403,3,0.3333333333333333,0.6666666666666667
MG,MONJOLOS,3142502,1,1,0
MG,MONSENHOR PAULO,3142601,2,0.5,0.5
MG,MONTALVÂNIA,3142700,4,0.5,0.5
MG,MONTE ALEGRE DE MINAS,3142809,3,0,1
MG,MONTE AZUL,3142908,3,0.6666666666666666,0.33333333333333337
MG,MONTE BELO,3143005,3,0.3333333333333333,0.6666666666666667
MG,MONTE CARMELO,3143104,6,0.3333333333333333,0.6666666666666667
MG,MONTE FORMOSO,3143153,2,0.5,0.5
MG,MONTE SANTO DE MINAS,3143203,2,0,1
MG,MONTE SIÃO,3143401,3,0,1
MG,MONTES CLAROS,3143302,8,0.5,0.5
MG,MONTEZUMA,3143450,2,0,1
MG,MORADA NOVA DE MINAS,3143500,5,0,1
MG,MORRO DA GARÇA,3143609,2,1,0
MG,MORRO DO PILAR,3143708,2,0.5,0.5
MG,MUNHOZ,3143807,2,0,1
MG,MURIAÉ,3143906,5,0,1
MG,MUTUM,3144003,3,0,1
MG,MUZAMBINHO,3144102,3,0,1
MG,NACIP RAYDAN,3144201,3,1,0
MG,NANUQUE,3144300,8,0.875,0.125
MG,NAQUE,3144359,2,1,0
MG,NATALÂNDIA,3144375,2,0.5,0.5
MG,NATÉRCIA,3144409,3,0,1
MG,NAZARENO,3144508,4,0,1
MG,NEPOMUCENO,3144607,4,0.25,0.75
MG,NINHEIRA,3144656,3,0.6666666666666666,0.33333333333333337
MG,NOVA BELÉM,3144672,4,1,0
MG,NOVA ERA,3144706,5,0.2,0.8
MG,NOVA LIMA,3144805,7,0.5714285714285714,0.4285714285714286
MG,NOVA MÓDICA,3144904,2,0,1
MG,NOVA PONTE,3145000,3,0.3333333333333333,0.6666666666666667
MG,NOVA PORTEIRINHA,3145059,4,0.25,0.75
MG,NOVA RESENDE,3145109,2,0,1
MG,NOVA SERRANA,3145208,4,0.25,0.75
MG,NOVA UNIÃO,3136603,1,1,0
MG,NOVO CRUZEIRO,3145307,5,0.4,0.6
MG,NOVO ORIENTE DE MINAS,3145356,2,1,0
MG,NOVORIZONTE,3145372,2,0.5,0.5
MG,OLARIA,3145406,2,0,1
MG,OLHOS D'ÁGUA,3145455,2,0.5,0.5
MG,OLÍMPIO NORONHA,3145505,2,0,1
MG,OLIVEIRA,3145604,4,0.5,0.5
MG,OLIVEIRA FORTES,3145703,2,0,1
MG,ONÇA DE PITANGUI,3145802,2,0,1
MG,ORATÓRIOS,3145851,2,0.5,0.5
MG,ORIZÂNIA,3145877,3,0.3333333333333333,0.6666666666666667
MG,OURO BRANCO,3145901,5,0.4,0.6
MG,OURO FINO,3146008,5,0,1
MG,OURO PRETO,3146107,6,0.6666666666666666,0.33333333333333337
MG,OURO VERDE DE MINAS,3146206,4,0.75,0.25
MG,PADRE CARVALHO,3146255,2,1,0
MG,PADRE PARAÍSO,3146305,4,0.5,0.5
MG,PAI PEDRO,3146552,3,0.3333333333333333,0.6666666666666667
MG,PAINEIRAS,3146404,2,0,1
MG,PAINS,3146503,3,0.3333333333333333,0.6666666666666667
MG,PAIVA,3146602,2,0,1
MG,PALMA,3146701,2,0,1
MG,PALMÓPOLIS,3146750,3,0.3333333333333333,0.6666666666666667
MG,PAPAGAIOS,3146909,2,0.5,0.5
MG,PARÁ DE MINAS,3147105,7,0.42857142857142855,0.5714285714285714
MG,PARACATU,3147006,8,0.625,0.375
MG,PARAGUAÇU,3147204,4,0.25,0.75
MG,PARAISÓPOLIS,3147303,4,0.25,0.75
MG,PARAOPEBA,3147402,2,0.5,0.5
MG,PASSA QUATRO,3147600,3,0,1
MG,PASSA TEMPO,3147709,3,0.3333333333333333,0.6666666666666667
MG,PASSA VINTE,3147808,2,0,1
MG,PASSABÉM,3147501,2,0.5,0.5
MG,PASSOS,3147907,7,0.2857142857142857,0.7142857142857143
MG,PATIS,3147956,3,0.6666666666666666,0.33333333333333337
MG,PATOS DE MINAS,3148004,8,0.125,0.875
MG,PATROCÍNIO,3148103,3,0,1
MG,PATROCÍNIO DO MURIAÉ,3148202,2,0,1
MG,PAULA CÂNDIDO,3148301,3,0.3333333333333333,0.6666666666666667
MG,PAULISTAS,3148400,2,1,0
MG,PAVÃO,3148509,2,0,1
MG,PEÇANHA,3148608,2,1,0
MG,PEDRA AZUL,3148707,2,0.5,0.5
MG,PEDRA BONITA,3148756,2,0.5,0.5
MG,PEDRA DO ANTA,3148806,2,0,1
MG,PEDRA DO INDAIÁ,3148905,3,0,1
MG,PEDRA DOURADA,3149002,2,0,1
MG,PEDRALVA,3149101,4,0.25,0.75
MG,PEDRAS DE MARIA DA CRUZ,3149150,3,1,0
MG,PEDRINÓPOLIS,3149200,2,0,1
MG,PEDRO LEOPOLDO,3149309,7,0.5714285714285714,0.4285714285714286
MG,PEDRO TEIXEIRA,3149408,2,0,1
MG,PEQUERI,3149507,2,0,1
MG,PEQUI,3149606,2,0,1
MG,PERDIGÃO,3149705,2,0,1
MG,PERDIZES,3149804,5,0.2,0.8
MG,PERDÕES,3149903,2,0,1
MG,PERIQUITO,3149952,2,1,0
MG,PESCADOR,3150000,3,1,0
MG,PIAU,3150109,2,0,1
MG,PIEDADE DE CARATINGA,3150158,4,0.75,0.25
MG,PIEDADE DE PONTE NOVA,3150208,2,0.5,0.5
MG,PIEDADE DO RIO GRANDE,3150307,2,0,1
MG,PIEDADE DOS GERAIS,3150406,6,0.3333333333333333,0.6666666666666667
MG,PIMENTA,3150505,3,0,1
MG,PINGO D'ÁGUA,3150539,3,0.3333333333333333,0.6666666666666667
MG,PINTÓPOLIS,3150570,1,1,0
MG,PIRACEMA,3150604,2,0,1
MG,PIRAJUBA,3150703,2,0,1
MG,PIRANGA,3150802,2,0,1
MG,PIRANGUÇU,3150901,1,0,1
MG,PIRANGUINHO,3151008,3,0,1
MG,PIRAPETINGA,3151107,6,0.3333333333333333,0.6666666666666667
MG,PIRAPORA,3151206,7,0.8571428571428571,0.1428571428571429
MG,PIRAÚBA,3151305,2,0,1
MG,PITANGUI,3151404,4,0.25,0.75
MG,PIUMHI,3151503,4,0.25,0.75
MG,PLANURA,3151602,3,0,1
MG,POÇO FUNDO,3151701,4,0.25,0.75
MG,POÇOS DE CALDAS,3151800,9,0.1111111111111111,0.8888888888888888
MG,POCRANE,3151909,2,0.5,0.5
MG,POMPÉU,3152006,2,0.5,0.5
MG,PONTE NOVA,3152105,6,0.5,0.5
MG,PONTO CHIQUE,3152131,2,1,0
MG,PONTO DOS VOLANTES,3152170,2,1,0
MG,PORTEIRINHA,3152204,5,0.8,0.19999999999999996
MG,PORTO FIRME,3152303,2,1,0
MG,POTÉ,3152402,5,0.4,0.6
MG,POUSO ALEGRE,3152501,7,0.14285714285714285,0.8571428571428572
MG,POUSO ALTO,3152600,4,0.5,0.5
MG,PRADOS,3152709,2,0,1
MG,PRATA,3152808,2,0,1
MG,PRATÁPOLIS,3152907,2,0,1
MG,PRATINHA,3153004,2,0,1
MG,PRESIDENTE BERNARDES,3153103,2,0,1
MG,PRESIDENTE JUSCELINO,3153202,1,0,1
MG,PRESIDENTE KUBITSCHEK,3153301,2,0,1
MG,PRESIDENTE OLEGÁRIO,3153400,2,0,1
MG,PRUDENTE DE MORAIS,3153608,3,0.6666666666666666,0.33333333333333337
MG,QUARTEL GERAL,3153707,2,0,1
MG,QUELUZITO,3153806,2,0,1
MG,RAPOSOS,3153905,3,0,1
MG,RAUL SOARES,3154002,4,0.25,0.75
MG,RECREIO,3154101,3,0,1
MG,REDUTO,3154150,5,0.2,0.8
MG,RESENDE COSTA,3154200,3,0,1
MG,RESPLENDOR,3154309,2,0,1
MG,RESSAQUINHA,3154408,6,0.3333333333333333,0.6666666666666667
MG,RIACHINHO,3154457,2,1,0
MG,RIACHO DOS MACHADOS,3154507,2,0.5,0.5
MG,RIBEIRÃO DAS NEVES,3154606,9,0.6666666666666666,0.33333333333333337
MG,RIBEIRÃO VERMELHO,3154705,2,0,1
MG,RIO ACIMA,3154804,6,0.8333333333333334,0.16666666666666663
MG,RIO CASCA,3154903,2,0,1
MG,RIO DO PRADO,3155108,2,0.5,0.5
MG,RIO DOCE,3155009,3,0.3333333333333333,0.6666666666666667
MG,RIO ESPERA,3155207,2,0,1
MG,RIO MANSO,3155306,2,0,1
MG,RIO NOVO,3155405,3,0.3333333333333333,0.6666666666666667
MG,RIO PARANAÍBA,3155504,2,0,1
MG,RIO PARDO DE MINAS,3155603,5,0.4,0.6
MG,RIO PIRACICABA,3155702,3,0,1
MG,RIO POMBA,3155801,2,0,1
MG,RIO PRETO,3155900,3,0,1
MG,RIO VERMELHO,3156007,4,0.75,0.25
MG,RITÁPOLIS,3156106,3,0,1
MG,ROCHEDO DE MINAS,3156205,2,0.5,0.5
MG,RODEIRO,3156304,3,0,1
MG,ROMARIA,3156403,2,0,1
MG,ROSÁRIO DA LIMEIRA,3156452,3,0.3333333333333333,0.6666666666666667
MG,RUBELITA,3156502,4,1,0
MG,RUBIM,3156601,2,0.5,0.5
MG,SABARÁ,3156700,4,0.5,0.5
MG,SABINÓPOLIS,3156809,5,0.4,0.6
MG,SACRAMENTO,3156908,5,0.4,0.6
MG,SALINAS,3157005,3,0.6666666666666666,0.33333333333333337
MG,SALTO DA DIVISA,3157104,2,0.5,0.5
MG,SANTA BÁRBARA,3157203,4,0.5,0.5
MG,SANTA BÁRBARA DO LESTE,3157252,2,0,1
MG,SANTA BÁRBARA DO MONTE VERDE,3157278,2,0,1
MG,SANTA BÁRBARA DO TUGÚRIO,3157302,3,0.3333333333333333,0.6666666666666667
MG,SANTA CRUZ DE MINAS,3157336,3,0.6666666666666666,0.33333333333333337
MG,SANTA CRUZ DE SALINAS,3157377,2,1,0
MG,SANTA CRUZ DO ESCALVADO,3157401,4,0.25,0.75
MG,SANTA EFIGÊNIA DE MINAS,3157500,3,0.3333333333333333,0.6666666666666667
MG,SANTA FÉ DE MINAS,3157609,2,1,0
MG,SANTA HELENA DE MINAS,3157658,3,0.3333333333333333,0.6666666666666667
MG,SANTA JULIANA,3157708,2,0,1
MG,SANTA LUZIA,3157807,11,0.8181818181818182,0.18181818181818177
MG,SANTA MARGARIDA,3157906,3,0.3333333333333333,0.6666666666666667
MG,SANTA MARIA DE ITABIRA,3158003,3,0.6666666666666666,0.33333333333333337
MG,SANTA MARIA DO SALTO,3158102,4,0.5,0.5
MG,SANTA MARIA DO SUAÇUÍ,3158201,3,0,1
MG,SANTA RITA DE CALDAS,3159209,2,0,1
MG,SANTA RITA DE IBITIPOCA,3159407,2,0.5,0.5
MG,SANTA RITA DE JACUTINGA,3159308,2,0,1
MG,SANTA RITA DE MINAS,3159357,4,0.25,0.75
MG,SANTA RITA DO ITUETO,3159506,2,0,1
MG,SANTA RITA DO SAPUCAÍ,3159605,5,0.2,0.8
MG,SANTA ROSA DA SERRA,3159704,2,0.5,0.5
MG,SANTA VITÓRIA,3159803,3,0.6666666666666666,0.33333333333333337
MG,SANTANA DA VARGEM,3158300,3,0.6666666666666666,0.33333333333333337
MG,SANTANA DE CATAGUASES,3158409,2,0,1
MG,SANTANA DE PIRAPAMA,3158508,2,0.5,0.5
MG,SANTANA DO DESERTO,3158607,2,0,1
MG,SANTANA DO GARAMBÉU,3158706,1,0,1
MG,SANTANA DO JACARÉ,3158805,2,0,1
MG,SANTANA DO MANHUAÇU,3158904,3,0,1
MG,SANTANA DO PARAÍSO,3158953,5,0.6,0.4
MG,SANTANA DO RIACHO,3159001,3,0,1
MG,SANTANA DOS MONTES,3159100,2,0.5,0.5
MG,SANTO ANTÔNIO DO AMPARO,3159902,4,0,1
MG,SANTO ANTÔNIO DO AVENTUREIRO,3160009,2,0.5,0.5
MG,SANTO ANTÔNIO DO GRAMA,3160108,4,0,1
MG,SANTO ANTÔNIO DO ITAMBÉ,3160207,2,0.5,0.5
MG,SANTO ANTÔNIO DO JACINTO,3160306,2,0.5,0.5
MG,SANTO ANTÔNIO DO MONTE,3160405,2,0,1
MG,SANTO ANTÔNIO DO RETIRO,3160454,2,0.5,0.5
MG,SANTO ANTÔNIO DO RIO ABAIXO,3160504,2,0.5,0.5
MG,SANTO HIPÓLITO,3160603,4,1,0
MG,SANTOS DUMONT,3160702,7,0,1
MG,SÃO BENTO ABADE,3160801,3,0.3333333333333333,0.6666666666666667
MG,SÃO BRÁS DO SUAÇUÍ,3160900,4,0.5,0.5
MG,SÃO DOMINGOS DAS DORES,3160959,3,0,1
MG,SÃO DOMINGOS DO PRATA,3161007,4,0,1
MG,SÃO FÉLIX DE MINAS,3161056,3,0.6666666666666666,0.33333333333333337
MG,SÃO FRANCISCO,3161106,7,0.7142857142857143,0.2857142857142857
MG,SÃO FRANCISCO DE PAULA,3161205,3,0,1
MG,SÃO FRANCISCO DE SALES,3161304,2,0,1
MG,SÃO FRANCISCO DO GLÓRIA,3161403,2,0,1
MG,SÃO GERALDO,3161502,2,0,1
MG,SÃO GERALDO DA PIEDADE,3161601,3,0.6666666666666666,0.33333333333333337
MG,SÃO GERALDO DO BAIXIO,3161650,2,0.5,0.5
MG,SÃO GONÇALO DO ABAETÉ,3161700,2,1,0
MG,SÃO GONÇALO DO PARÁ,3161809,3,0,1
MG,SÃO GONÇALO DO RIO ABAIXO,3161908,3,0.3333333333333333,0.6666666666666667
MG,SÃO GONÇALO DO RIO PRETO,3125507,3,0.3333333333333333,0.6666666666666667
MG,SÃO GONÇALO DO SAPUCAÍ,3162005,4,0,1
MG,SÃO GOTARDO,3162104,4,0.5,0.5
MG,SÃO JOÃO BATISTA DO GLÓRIA,3162203,3,0,1
MG,SÃO JOÃO DA LAGOA,3162252,2,1,0
MG,SÃO JOÃO DA MATA,3162302,2,0,1
MG,SÃO JOÃO DA PONTE,3162401,4,0.75,0.25
MG,SÃO JOÃO DAS MISSÕES,3162450,3,0.6666666666666666,0.33333333333333337
MG,SÃO JOÃO DEL REI,3162500,7,0.2857142857142857,0.7142857142857143
MG,SÃO JOÃO DO MANHUAÇU,3162559,2,0,1
MG,SÃO JOÃO DO MANTENINHA,3162575,2,0,1
MG,SÃO JOÃO DO ORIENTE,3162609,2,1,0
MG,SÃO JOÃO DO PACUÍ,3162658,4,1,0
MG,SÃO JOÃO DO PARAÍSO,3162708,3,0.6666666666666666,0.33333333333333337
MG,SÃO JOÃO EVANGELISTA,3162807,3,0.3333333333333333,0.6666666666666667
MG,SÃO JOÃO NEPOMUCENO,3162906,2,0,1
MG,SÃO JOAQUIM DE BICAS,3162922,3,0.6666666666666666,0.33333333333333337
MG,SÃO JOSÉ DA BARRA,3162948,3,0.3333333333333333,0.6666666666666667
MG,SÃO JOSÉ DA LAPA,3162955,4,0.25,0.75
MG,SÃO JOSÉ DA SAFIRA,3163003,3,0.6666666666666666,0.33333333333333337
MG,SÃO JOSÉ DA VARGINHA,3163102,3,0,1
MG,SÃO JOSÉ DO ALEGRE,3163201,4,0.25,0.75
MG,SÃO JOSÉ DO DIVINO,3163300,2,0,1
MG,SÃO JOSÉ DO GOIABAL,3163409,3,0.6666666666666666,0.33333333333333337
MG,SÃO JOSÉ DO JACURI,3163508,2,1,0
MG,SÃO JOSÉ DO MANTIMENTO,3163607,2,0,1
MG,SÃO LOURENÇO,3163706,5,0,1
MG,SÃO MIGUEL DO ANTA,3163805,2,0.5,0.5
MG,SÃO PEDRO DA UNIÃO,3163904,2,0,1
MG,SÃO PEDRO DO SUAÇUÍ,3164100,3,1,0
MG,SÃO PEDRO DOS FERROS,3164001,3,0.3333333333333333,0.6666666666666667
MG,SÃO ROMÃO,3164209,3,0.3333333333333333,0.6666666666666667
MG,SÃO ROQUE DE MINAS,3164308,2,0,1
MG,SÃO SEBASTIÃO DA BELA VISTA,3164407,2,0.5,0.5
MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,3164431,2,0.5,0.5
MG,SÃO SEBASTIÃO DO ANTA,3164472,3,0.3333333333333333,0.6666666666666667
MG,SÃO SEBASTIÃO DO MARANHÃO,3164506,2,1,0
MG,SÃO SEBASTIÃO DO OESTE,3164605,3,0.3333333333333333,0.6666666666666667
MG,SÃO SEBASTIÃO DO PARAÍSO,3164704,6,0,1
MG,SÃO SEBASTIÃO DO RIO PRETO,3164803,2,0,1
MG,SÃO SEBASTIÃO DO RIO VERDE,3164902,2,0,1
MG,SÃO THOMÉ DAS LETRAS,3165206,3,0.3333333333333333,0.6666666666666667
MG,SÃO TIAGO,3165008,2,0,1
MG,SÃO TOMÁS DE AQUINO,3165107,2,0.5,0.5
MG,SÃO VICENTE DE MINAS,3165305,3,0.3333333333333333,0.6666666666666667
MG,SAPUCAÍ-MIRIM,3165404,2,0,1
MG,SARDOÁ,3165503,2,1,0
MG,SARZEDO,3165537,4,1,0
MG,SEM PEIXE,3165560,2,0,1
MG,SENADOR AMARAL,3165578,2,0,1
MG,SENADOR CORTES,3165602,2,0,1
MG,SENADOR FIRMINO,3165701,3,0,1
MG,SENADOR JOSÉ BENTO,3165800,2,0,1
MG,SENADOR MODESTINO GONÇALVES,3165909,2,1,0
MG,SENHORA DE OLIVEIRA,3166006,2,0,1
MG,SENHORA DO PORTO,3166105,3,0.3333333333333333,0.6666666666666667
MG,SENHORA DOS REMÉDIOS,3166204,2,0,1
MG,SERICITA,3166303,3,0,1
MG,SERITINGA,3166402,2,0,1
MG,SERRA AZUL DE MINAS,3166501,2,1,0
MG,SERRA DA SAUDADE,3166600,2,0.5,0.5
MG,SERRA DO SALITRE,3166808,2,0.5,0.5
MG,SERRA DOS AIMORÉS,3166709,2,1,0
MG,SERRANIA,3166907,3,0.6666666666666666,0.33333333333333337
MG,SERRANÓPOLIS DE MINAS,3166956,2,0,1
MG,SERRANOS,3167004,3,0.3333333333333333,0.6666666666666667
MG,SERRO,3167103,3,0.6666666666666666,0.33333333333333337
MG,SETE LAGOAS,3167202,7,0.2857142857142857,0.7142857142857143
MG,SETUBINHA,3165552,2,0.5,0.5
MG,SILVEIRÂNIA,3167301,2,0.5,0.5
MG,SILVIANÓPOLIS,3167400,4,0,1
MG,SIMÃO PEREIRA,3167509,4,0.5,0.5
MG,SIMONÉSIA,3167608,3,1,0
MG,SOBRÁLIA,3167707,4,0.5,0.5
MG,SOLEDADE DE MINAS,3167806,3,0,1
MG,TABULEIRO,3167905,2,0.5,0.5
MG,TAIOBEIRAS,3168002,4,0.75,0.25
MG,TAPARUBA,3168051,3,0.6666666666666666,0.33333333333333337
MG,TAPIRA,3168101,5,0.4,0.6
MG,TAPIRAÍ,3168200,2,0.5,0.5
MG,TAQUARAÇU DE MINAS,3168309,3,0.3333333333333333,0.6666666666666667
MG,TARUMIRIM,3168408,2,0,1
MG,TEIXEIRAS,3168507,2,0.5,0.5
MG,TEÓFILO OTONI,3168606,6,0.8333333333333334,0.16666666666666663
MG,TIMÓTEO,3168705,4,0.5,0.5
MG,TIRADENTES,3168804,3,0,1
MG,TIROS,3168903,2,0,1
MG,TOCANTINS,3169000,5,0,1
MG,TOCOS DO MOJI,3169059,2,0,1
MG,TOLEDO,3169109,2,0,1
MG,TOMBOS,3169208,3,0,1
MG,TRÊS CORAÇÕES,3169307,7,0.14285714285714285,0.8571428571428572
MG,TRÊS MARIAS,3169356,2,0.5,0.5
MG,TRÊS PONTAS,3169406,2,0,1
MG,TUMIRITINGA,3169505,2,0,1
MG,TUPACIGUARA,3169604,4,0.25,0.75
MG,TURMALINA,3169703,4,0.75,0.25
MG,TURVOLÂNDIA,3169802,2,0,1
MG,UBÁ,3169901,8,0.25,0.75
MG,UBAÍ,3170008,2,1,0
MG,UBAPORANGA,3170057,6,0.6666666666666666,0.33333333333333337
MG,UBERABA,3170107,11,0.18181818181818182,0.8181818181818181
MG,UBERLÂNDIA,3170206,11,0.36363636363636365,0.6363636363636364
MG,UMBURATIBA,3170305,1,1,0
MG,UNAÍ,3170404,3,0.3333333333333333,0.6666666666666667
MG,UNIÃO DE MINAS,3170438,2,0,1
MG,URUANA DE MINAS,3170479,3,0.3333333333333333,0.6666666666666667
MG,URUCÂNIA,3170503,2,0.5,0.5
MG,URUCUIA,3170529,6,0.6666666666666666,0.33333333333333337
MG,VARGEM ALEGRE,3170578,3,0.6666666666666666,0.33333333333333337
MG,VARGEM BONITA,3170602,2,0,1
MG,VARGEM GRANDE DO RIO PARDO,3170651,3,0,1
MG,VARGINHA,3170701,7,0.14285714285714285,0.8571428571428572
